ds;country;polygon_source;polygon_id;polygon_name;changeofmovement;stayput;baseline_name;baseline_type;;provinsi
May-20;IDN;GADM;IDN.10.10_1;Jepara;-0.165029355;0.174827419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.9_1;Jombang;-0.235511613;0.231782258;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.11_1;Karanganyar;-0.286829032;0.20045129;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.9.13_1;Karawang;-0.233636774;0.211853548;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.10.12_1;Kebumen;-0.28184129;0.251378065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.10_1;Kediri;-0.253673226;0.234719677;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.13_1;Kendal;-0.220918065;0.200199355;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.7.6_1;Kepulauan Seribu;-0.313967097;0.313124516;full_february;DAY_OF_WEEK;;Jakarta Raya
May-20;IDN;GADM;IDN.10.14_1;Klaten;-0.270882903;0.208521613;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.9.14_1;Kota Bandung;-0.378334516;0.324387097;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.9.15_1;Kota Bekasi;-0.362643548;0.306844516;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.11.11_1;Kota Blitar;-0.263079032;0.23157871;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.9.16_1;Kota Bogor;-0.31129;0.28109129;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.9.17_1;Kota Cirebon;-0.24916871;0.23720129;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.11.12_1;Kota Kediri;-0.294028065;0.24303129;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.13_1;Kota Madiun;-0.285377742;0.226927419;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.15_1;Kota Magelang;-0.30032;0.225152581;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.14_1;Kota Malang;-0.337459032;0.293046452;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.15_1;Kota Mojokerto;-0.208322581;0.207938387;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.16_1;Kota Pasuruan;-0.217055484;0.230688387;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.16_1;Kota Pekalongan;-0.172508065;0.200660323;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.17_1;Kota Probolinggo;-0.218726129;0.213132581;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.17_1;Kota Semarang;-0.289109677;0.230066129;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.4.2_1;Kota Serang;-0.218180968;0.227395484;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.9.18_1;Kota Sukabumi;-0.249468065;0.257390323;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.4.3_1;Kota Tangerang;-0.337145484;0.274734194;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.9.19_1;Kota Tasikmalaya;-0.243127419;0.250161935;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.10.18_1;Kota Tegal;-0.218325484;0.209396452;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.33.3_1;Kota Yogyakarta;-0.40336129;0.269258387;full_february;DAY_OF_WEEK;;Yogyakarta
May-20;IDN;GADM;IDN.10.19_1;Kudus;-0.211389032;0.176077419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.33.4_1;Kulon Progo;-0.293214516;0.210712258;full_february;DAY_OF_WEEK;;Yogyakarta
May-20;IDN;GADM;IDN.9.20_1;Kuningan;-0.328072903;0.266176129;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.11.18_1;Lamongan;-0.235962581;0.229567742;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.4.4_1;Lebak;-0.213944194;0.244595806;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.11.19_1;Lumajang;-0.204712581;0.233162903;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.20_1;Madiun;-0.28781;0.238543548;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.20_1;Magelang;-0.315193548;0.238730645;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.21_1;Magetan;-0.276167419;0.238773871;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.9.21_1;Majalengka;-0.190310968;0.237365161;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.11.22_1;Malang;-0.296110323;0.250658387;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.23_1;Mojokerto;-0.238552581;0.206820645;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.24_1;Nganjuk;-0.224479355;0.23875871;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.25_1;Ngawi;-0.304344839;0.242192903;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.26_1;Pacitan;-0.300079355;0.246629355;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.27_1;Pamekasan;-0.182353871;0.184577097;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.4.5_1;Pandeglang;-0.208042581;0.262343871;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.11.28_1;Pasuruan;-0.20509;0.222034194;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.21_1;Pati;-0.184448065;0.206750968;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.22_1;Pekalongan;-0.142961613;0.212579355;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.23_1;Pemalang;-0.166776129;0.246236774;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.29_1;Ponorogo;-0.246929032;0.253729032;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.30_1;Probolinggo;-0.246589355;0.233873226;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.24_1;Purbalingga;-0.267074839;0.243457419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.9.22_1;Purwakarta;-0.247685161;0.232426774;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.10.25_1;Purworejo;-0.341740323;0.263119032;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.26_1;Rembang;-0.227502903;0.207493871;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.27_1;Salatiga;-0.308847419;0.22834129;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.31_1;Sampang;-0.162990968;0.217092903;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.28_1;Semarang;-0.254243226;0.214418065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.4.6_1;Serang;-0.159838065;0.204092903;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.11.32_1;Sidoarjo;-0.330763871;0.2512;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.33_1;Situbondo;-0.229;0.21054129;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.33.5_1;Sleman;-0.358170323;0.264669032;full_february;DAY_OF_WEEK;;Yogyakarta
May-20;IDN;GADM;IDN.10.29_1;Sragen;-0.247002581;0.211934194;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.9.23_1;Subang;-0.197376129;0.224386452;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.9.24_1;Sukabumi;-0.247076774;0.256719355;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.10.30_1;Sukoharjo;-0.274718065;0.199783226;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.9.25_1;Sumedang;-0.288475484;0.251795806;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.11.34_1;Sumenep;-0.175937742;0.208454194;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.35_1;Surabaya;-0.370485161;0.287543871;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.31_1;Surakarta;-0.318559032;0.216980645;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.4.8_1;Tangerang;-0.274894194;0.251009677;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.4.7_1;Tangerang Selatan;-0.378311613;0.315150645;full_february;DAY_OF_WEEK;;Banten
May-20;IDN;GADM;IDN.9.26_1;Tasikmalaya;-0.262167742;0.276210323;full_february;DAY_OF_WEEK;;Jawa Barat
May-20;IDN;GADM;IDN.10.32_1;Tegal;-0.237676774;0.229887742;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.33_1;Temanggung;-0.284315806;0.246710323;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.11.36_1;Trenggalek;-0.245189355;0.260012258;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.37_1;Tuban;-0.240980645;0.210259032;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.11.38_1;Tulungagung;-0.262799355;0.250916129;full_february;DAY_OF_WEEK;;Jawa Timur
May-20;IDN;GADM;IDN.10.35_1;Wonogiri;-0.257882581;0.23301871;full_february;DAY_OF_WEEK;;Jawa Tengah
May-20;IDN;GADM;IDN.10.36_1;Wonosobo;-0.346147419;0.285078065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.2_1;Bandung;-0.097697097;0.234700645;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.111362258;0.228232903;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.1_1;Bangkalan;-0.019629677;0.19078871;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.13.3_1;Banjar;-0.040637419;0.191711129;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.1_1;Banjarnegara;-0.024897097;0.229317419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.33.1_1;Bantul;-0.101809677;0.174741935;full_february;DAY_OF_WEEK;;Yogyakarta
May-21;IDN;GADM;IDN.10.2_1;Banyumas;-0.067062903;0.207354839;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.2_1;Banyuwangi;-0.019113548;0.211251613;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.3_1;Batang;0.033668065;0.184590645;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.3_1;Batu;-0.103893226;0.201975484;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.9.4_1;Bekasi;-0.053529677;0.213876774;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.4_1;Blitar;-0.028247742;0.211432903;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.4_1;Blora;-0.057827742;0.200764194;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.5_1;Bogor;-0.097578065;0.220064516;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.5_1;Bojonegoro;-0.033657419;0.199588065;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.6_1;Bondowoso;0.005145806;0.200631935;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.5_1;Boyolali;-0.018069677;0.164819032;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.6_1;Brebes;0.04231;0.215089677;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.6_1;Ciamis;0.015195806;0.215600323;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.7_1;Cianjur;-0.056964194;0.246110323;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.7_1;Cilacap;-0.036224194;0.212338065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.4.1_1;Cilegon;-0.023815806;0.185927419;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.9.8_1;Cimahi;-0.143841613;0.243066774;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.9_1;Cirebon;-0.069827742;0.200983226;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.8_1;Demak;-0.000392903;0.18275129;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.10_1;Depok;-0.093991613;0.244168065;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.11_1;Garut;-0.037661613;0.231001935;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.7_1;Gresik;-0.058076129;0.187966774;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.9_1;Grobogan;-0.054196452;0.206057419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.33.2_1;Gunung Kidul;-0.070927419;0.171925161;full_february;DAY_OF_WEEK;;Yogyakarta
May-21;IDN;GADM;IDN.9.12_1;Indramayu;0.03466;0.233106774;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.7.1_1;Jakarta Barat;-0.135525806;0.246367419;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.7.2_1;Jakarta Pusat;-0.164459032;0.24755129;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.7.3_1;Jakarta Selatan;-0.177317419;0.256296129;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.7.4_1;Jakarta Timur;-0.169516774;0.256240968;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.7.5_1;Jakarta Utara;-0.140500645;0.257913226;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.11.8_1;Jember;-0.009562258;0.212049032;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.10_1;Jepara;-0.026977419;0.164177097;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.9_1;Jombang;-0.013224839;0.200294516;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.11_1;Karanganyar;-0.102604194;0.161958065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.13_1;Karawang;-0.030012903;0.191840968;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.12_1;Kebumen;-0.029973871;0.213141935;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.10_1;Kediri;-0.010133548;0.196623226;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.13_1;Kendal;-0.070043871;0.182653226;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.7.6_1;Kepulauan Seribu;-0.038403548;0.240657097;full_february;DAY_OF_WEEK;;Jakarta Raya
May-21;IDN;GADM;IDN.10.14_1;Klaten;-0.063616774;0.174051613;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.14_1;Kota Bandung;-0.145368387;0.253434194;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.15_1;Kota Bekasi;-0.130904516;0.245837742;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.11_1;Kota Blitar;-0.021000323;0.197276452;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.9.16_1;Kota Bogor;-0.098363226;0.231706774;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.17_1;Kota Cirebon;-0.049387419;0.201690968;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.12_1;Kota Kediri;-0.025064839;0.178390968;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.13_1;Kota Madiun;-0.08256;0.184889032;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.15_1;Kota Magelang;-0.076419355;0.176079032;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.14_1;Kota Malang;-0.087357419;0.229432581;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.15_1;Kota Mojokerto;0.011313226;0.170387742;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.16_1;Kota Pasuruan;0.016484839;0.182830968;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.16_1;Kota Pekalongan;-0.015435806;0.182735484;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.17_1;Kota Probolinggo;-0.022387097;0.176611613;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.17_1;Kota Semarang;-0.095274516;0.179942903;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.4.2_1;Kota Serang;-0.061854516;0.202486774;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.9.18_1;Kota Sukabumi;-0.016853548;0.229951613;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.4.3_1;Kota Tangerang;-0.129984839;0.22646129;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.9.19_1;Kota Tasikmalaya;-0.013803871;0.211334839;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.18_1;Kota Tegal;-0.040007097;0.175217097;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.33.3_1;Kota Yogyakarta;-0.128924839;0.196604194;full_february;DAY_OF_WEEK;;Yogyakarta
May-21;IDN;GADM;IDN.10.19_1;Kudus;-0.089393226;0.165801613;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.33.4_1;Kulon Progo;-0.065903548;0.164724516;full_february;DAY_OF_WEEK;;Yogyakarta
May-21;IDN;GADM;IDN.9.20_1;Kuningan;-0.094783548;0.234616452;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.18_1;Lamongan;-0.019258065;0.203442903;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.4.4_1;Lebak;-0.003416774;0.242027742;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.11.19_1;Lumajang;0.009796452;0.214341613;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.20_1;Madiun;-0.104483871;0.213208065;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.20_1;Magelang;-0.092663871;0.189772903;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.21_1;Magetan;-0.07734;0.206196452;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.9.21_1;Majalengka;0.013326452;0.219884839;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.22_1;Malang;-0.071926129;0.219771935;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.23_1;Mojokerto;-0.038148387;0.176896129;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.24_1;Nganjuk;-0.001899677;0.203466452;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.25_1;Ngawi;-0.092500968;0.212986452;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.26_1;Pacitan;-0.056993871;0.209089677;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.27_1;Pamekasan;-0.012464516;0.159166452;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.4.5_1;Pandeglang;0.014790645;0.252569677;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.11.28_1;Pasuruan;0.008937419;0.187575806;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.21_1;Pati;-0.043136129;0.206471935;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.22_1;Pekalongan;0.029754839;0.198106129;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.23_1;Pemalang;0.031219032;0.231060323;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.29_1;Ponorogo;-0.019120968;0.216894839;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.30_1;Probolinggo;-0.02858871;0.195152903;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.24_1;Purbalingga;-0.056126774;0.210999677;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.22_1;Purwakarta;-0.01819129;0.200023871;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.25_1;Purworejo;-0.098456129;0.205786774;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.26_1;Rembang;-0.035030323;0.204647742;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.27_1;Salatiga;-0.087217742;0.169794839;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.31_1;Sampang;0.066121613;0.190025484;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.28_1;Semarang;-0.021733871;0.179777419;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.4.6_1;Serang;-0.016339355;0.200261613;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.11.32_1;Sidoarjo;-0.076351935;0.181987419;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.33_1;Situbondo;-0.011236774;0.189442903;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.33.5_1;Sleman;-0.107792581;0.184315806;full_february;DAY_OF_WEEK;;Yogyakarta
May-21;IDN;GADM;IDN.10.29_1;Sragen;-0.043853871;0.179548065;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.23_1;Subang;0.042343871;0.208936774;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.9.24_1;Sukabumi;-0.060584194;0.23951871;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.30_1;Sukoharjo;-0.081842258;0.158681935;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.9.25_1;Sumedang;-0.07895;0.228786452;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.11.34_1;Sumenep;0.016863871;0.185646129;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.35_1;Surabaya;-0.130114839;0.203739032;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.31_1;Surakarta;-0.129392581;0.168612581;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.4.8_1;Tangerang;-0.076963871;0.216969032;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.4.7_1;Tangerang Selatan;-0.141759355;0.24088871;full_february;DAY_OF_WEEK;;Banten
May-21;IDN;GADM;IDN.9.26_1;Tasikmalaya;0.002216774;0.246792258;full_february;DAY_OF_WEEK;;Jawa Barat
May-21;IDN;GADM;IDN.10.32_1;Tegal;-0.059459677;0.205885806;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.33_1;Temanggung;-0.016996129;0.201391935;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.11.36_1;Trenggalek;0.02353;0.22247871;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.37_1;Tuban;-0.046262903;0.185562258;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.11.38_1;Tulungagung;-0.015196452;0.21275129;full_february;DAY_OF_WEEK;;Jawa Timur
May-21;IDN;GADM;IDN.10.35_1;Wonogiri;-0.036041935;0.202532903;full_february;DAY_OF_WEEK;;Jawa Tengah
May-21;IDN;GADM;IDN.10.36_1;Wonosobo;-0.022079677;0.233453226;full_february;DAY_OF_WEEK;;Jawa Tengah
Nov-20;IDN;GADM;IDN.9.2_1;Bandung;-0.103624333;0.231088;full_february;DAY_OF_WEEK;;Jawa Barat
Nov-20;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.106484667;0.230051333;full_february;DAY_OF_WEEK;;Jawa Barat
Nov-20;IDN;GADM;IDN.11.1_1;Bangkalan;-0.051306333;0.199223;full_february;DAY_OF_WEEK;;Jawa Timur
Nov-20;IDN;GADM;IDN.13.3_1;Banjar;-0.074652833;0.2021065;full_february;DAY_OF_WEEK;;Jawa Barat
Nov-20;IDN;GADM;IDN.10.1_1;Banjarnegara;-0.097084;0.249330667;full_february;DAY_OF_WEEK;;Jawa Tengah
Nov-20;IDN;GADM;IDN.33.1_1;Bantul;-0.133374;0.177122333;full_february;DAY_OF_WEEK;;Yogyakarta
Nov-20;IDN;GADM;IDN.10.2_1;Banyumas;-0.112078333;0.226976667;full_february;DAY_OF_WEEK;;Jawa Tengah
Nov-20;IDN;GADM;IDN.11.2_1;Banyuwangi;-0.095929333;0.224600333;full_february;DAY_OF_WEEK;;Jawa Timur
Nov-20;IDN;GADM;IDN.10.3_1;Batang;-0.007134667;0.194586;full_february;DAY_OF_WEEK;;Jawa Tengah
Nov-20;IDN;GADM;IDN.11.3_1;Batu;-0.065803667;0.200104333;full_february;DAY_OF_WEEK;;Jawa Timur
